🇭🇰公告:更新11-11-2025🇭🇰,#genre#
句容黨建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容影視,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
句容新聞綜合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
溧水新聞綜合,http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
溧水新聞綜合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
武進新聞 (576p) [Not 24/7],https://live.wjyanghu.com/live/CH1.m3u8
武進新聞,http://live.wjyanghu.com/live/CH1.m3u8
武進生活 (576p) [Not 24/7],https://live.wjyanghu.com/live/CH2.m3u8
武進生活,http://live.wjyanghu.com/live/CH2.m3u8
新沂新聞,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
徐州新沂新聞,http://live.xysrmt.cn/xwzh/sd/live.m3u8
徐州新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
睢寧綜合,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
無錫移動,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
海門新聞綜合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海門新聞綜合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海門新聞綜合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&%3Bamp%3Btpid=1708007815
海門新聞綜合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&%3Btpid=1708007815
無錫經濟,http://stream.thmz.com/wxtv5/playlist.m3u8
無錫經濟,http://stream.thmz.com/wxtv5/sd/live.m3u8
無錫經濟,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
無錫新聞綜合,http://stream.thmz.com/wxtv1/sd/live.m3u8
無錫新聞綜合,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
無錫新聞綜合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
無錫新聞,http://stream.thmz.com/wxtv1/playlist.m3u8
無錫都市資訊,http://stream.thmz.com/wxtv3/sd/live.m3u8
無錫都市資訊,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
無錫都市資訊,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
無錫都市,http://stream.thmz.com/wxtv3/playlist.m3u8
無錫娛樂,http://stream.thmz.com/wxtv2/playlist.m3u8
無錫娛樂,http://stream.thmz.com/wxtv2/sd/live.m3u8
無錫娛樂,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=978cd8731706199708
無錫娛樂,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
無錫娛樂,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
無錫生活,http://stream.thmz.com/wxtv4/playlist.m3u8
無錫生活,http://stream.thmz.com/wxtv4/playlist.m3u8?_upt=8c51357c1707362770
無錫生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
無錫生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=978cd8731706199708
無錫生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
徐州經濟生活,http://stream3.huaihai.tv/xz2t/sd/live.m3u8
徐州新聞綜合,http://stream3.huaihai.tv/xwzh1t/sd/live.m3u8
徐州文藝影視,http://stream3.huaihai.tv/xz3t/sd/live.m3u8
徐州公共頻道,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
宜興新聞,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜興新聞,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
宜興新聞,https://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
█████████████████████████████████████████████
蘇州張家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
蘇州張家港新聞,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
鎮江新聞綜合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
靖江新聞綜合,http://ls.qingting.fm/live/23797.m3u8
靖江新聞綜合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
靖江新聞綜合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
鎮江二套社會民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
鎮江新聞綜合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
鎮江-3,http://zjtv-wshls.homecdn.com/live/2aa58.m3u8
鹹豐綜合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3567.m3u8?auth_key=4867549325-0-0-cc7ce201270f1bfda8bd5c54e0e5739c&extra_key=hKfYhS2z6614oV0yCs-AFVt7IpvlJJgoGCHOij1q2onFz-Yr5Us2Cd41rIlv4l1XjWrMXCVgYMdOmrNAgjF2W_2a6vxf1HxtHHoYEC6BCIqSeo4VGtaHFxadD2xtzAtmsjFPKB3DP_Ev_ci_KC8TQllAks-AnwmJWoohc4XLA6Q
蘇州新聞綜合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
蘇州社會經濟,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
蘇州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
蘇州娛樂,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
蘇州生活資訊,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
蘇州4k綜合,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
█████████████████████████████████████████████

浙江衛視高清,http://183.11.239.36:808/hls/37/index.m3u8
浙江衛視,http://8.138.7.223/tv/zjws.m3u8
中國藍新聞,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
中國藍新聞,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
之江紀錄,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江公共新聞,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少兒,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江國際,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江國際,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江新聞,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江經濟,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江影視,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江影視娛樂,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江衛視,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江錢江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少兒,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江留學,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江影視,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?
浙江衛視,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
錢江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?
浙江衛視,http://hsza.f3322.net:4000/rtp/238.1.78.164:7184
浙江衛視·4K,http://hsza.f3322.net:4000/rtp/238.1.79.28:4336
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州文化娛樂,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州新聞綜合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&%3Bamp%3Bamp%3Bfbl=
湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州文化娛樂,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&%3Bamp%3Bfbl=
湖州文化娛樂,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&%3Bfbl=
湖州文化娛樂,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州文化娛樂,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州新聞綜合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&%3Bamp%3Bamp%3Bfbl=
湖州新聞綜合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&%3Bfbl=
湖州新聞綜合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&%3Bamp%3Bfbl=
湖州新聞綜合,https://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
文成新聞綜合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
杭州蕭山綜合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
東陽影視生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
紹興嵊州綜合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵊州新聞綜合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
新昌新聞綜合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
蒼南新聞綜合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
慶元新聞綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
蕭山生活頻道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
蕭山新聞綜合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
龍泉新聞綜合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龍遊生活娛樂,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龍遊新聞綜合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
麗水龍泉綜合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江 Ⅰ 紹興綜合 (576p),http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
浙江 Ⅰ 紹興影視 (720p),http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed
鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed
平湖新聞綜合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef
浙江遂昌,http://play-sh13.quklive.com/live/1708426592499070.m3u8?auth_key=2028414342-e92bda8423ad478c987a8b7ae82abe0e-0-c616f7fabb9675e1ed1d84d9edae7e07
象山綜合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
嘉興新聞綜合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
浙江教科影視,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江公共新聞,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
象山電視颱新聞綜合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江衛視,http://113.26.202.52:1299/tsfile/live/0124_1.m3u8
浙江衛視,http://116.77.33.98:44330/tsfile/live/0124_1.m3u8
浙江衛視,http://120.202.94.181:9446/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江衛視,http://36.136.38.87:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
嘉興新聞綜合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
之江紀錄,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江紀錄,http://ali-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江少兒,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江休閑臺,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江國際,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江國際,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江新聞,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新聞,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江新聞,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新聞,https://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江新聞,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新聞,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江經濟,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江數碼時代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
浙江錢江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江錢江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江錢江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江錢江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
之江紀錄,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江少兒,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=
浙江國際,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江新聞,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江衛視,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江民生,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江留學,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
浙江國際,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江新聞,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江經濟,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江烏鎮全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
浙江普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
文成綜合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成綜合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
平湖民生休閑,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖民生休閒,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新聞綜合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖新聞綜合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
永嘉新聞綜合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
永嘉新聞綜合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
舟山嵊泗綜合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
餘杭未來E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
餘杭未來E頻道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
餘杭綜合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
餘杭綜合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
餘姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
餘姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
餘姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
餘姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
餘姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
餘姚新聞綜合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
杭州餘杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
松陽綜合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
松陽綜合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
松陽綜合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?fbl=
武義新聞綜合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
武義新聞綜合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
金華蘭溪綜合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
洞頭綜合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
洞頭綜合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?
洞頭綜合頻道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
普陀新聞綜合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀新聞綜合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
普陀電視臺,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
象山綜合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
開化國家公園,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
開化國家公園,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
開化新聞綜合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
雲和新聞綜合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
遂昌綜合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
寧波餘姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
蒼南新聞綜合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
慶元綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
慶元綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
諸暨新聞綜合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
諸暨新聞綜合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
餘姚綜合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
餘姚綜合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
縉雲新聞綜合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
縉雲綜合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
縉雲綜合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?
蕭山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
蕭山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
蕭山綜合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
龍遊生活娛樂,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龍遊生活娛樂,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龍遊新聞綜合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
鬆陽綜合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?
麗水雲和綜合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
蘭溪新聞綜合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
衢州開化綜合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州衢江綜合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢江新聞綜合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
普陀新聞綜合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
蒼南新聞綜合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
慶元綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed[%E6%B5%99%E6%B1%9F]%E6%B4%9E%E5%A4%B4%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93
慶元綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
慶元綜合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=
紹興公共頻道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
紹興文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
紹興新聞綜合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
紹興新聞綜合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
紹興電視臺公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
紹興電視臺公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
嘉興新聞綜合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
五華綜合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
海寧新聞綜合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
嘉善新聞綜合,http://p2hs.vzan.com/slowlive/633251673265558519/live.m3u8
嵊州綜合 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
新昌休閒影視 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌新聞綜合 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
蕭山新聞綜合 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8

█████████████████████████████████████████████
武漢教育,http://www.520345.xyz:8188/rtp/239.69.1.60:9994
湖北衛視,http://120.76.248.139/live/bfgd/4200000102.m3u8
